t,x,y,z,vx,vy,l2_actual,cy_pos_y,cy_neg_y
2.98,0.2960040150294067,-0.5167173695475729,0.25045983957340245,0.08281807369109641,-0.09744472043798415,0.5788,-0.25507834504321214,-0.7783563940519336
2.982,0.29616403068456065,-0.5169149749047709,0.25042324042880504,0.08000782757697333,-0.09880267859902725,0.5788000000000001,-0.2553202817967564,-0.7785096680127854
2.984,0.29631866686591224,-0.517115255234712,0.2503554544457811,0.07731809067578475,-0.10014016497054415,0.5788,-0.25556509369824026,-0.7786654167711837
2.986,0.2964733026983392,-0.5173155357295876,0.25024842846314654,0.07731791621347965,-0.10014024743778938,0.5788000000000001,-0.25580995045282695,-0.7788211210063481
2.988,0.2966279385138209,-0.5175158162324753,0.25010216248053946,0.07731790774084106,-0.10014025144391903,0.5788000000000001,-0.25605485167633735,-0.7789767807886133
2.99,0.2967802401546647,-0.5177329854294965,0.24993593936493047,0.07615082042188696,-0.10858459851061458,0.5788000000000001,-0.2563124937907622,-0.7791534770682309
2.992,0.2969632329805959,-0.5178858016968962,0.2499553451533618,0.09149641296560891,-0.07640813369984542,0.5788000000000002,-0.2565021215155721,-0.7792694818782204
2.994,0.2971318388205974,-0.5180414308810974,0.24995269376351864,0.0843029200007451,-0.07781459210058515,0.5788000000000002,-0.2566984891427418,-0.7793843726194531
2.996,0.2972891806899626,-0.5182000411264454,0.24992502582889292,0.07867093468259755,-0.07930512267397487,0.5788000000000002,-0.2569003370559125,-0.7794997451969783
2.998,0.2974559444061246,-0.5184066910080282,0.24991575383385609,0.08338185808101893,-0.10332494079142333,0.5788000000000002,-0.257151676294428,-0.7796617057216284
3.0,0.2976660985228896,-0.5185842499953626,0.2500307995031235,0.10507705838250025,-0.08877949366719817,0.5787999999999999,-0.2573685709630213,-0.7797999290277038
3.0020000000000002,0.2978672359433796,-0.5187656069766079,0.2501194220460369,0.10056871024498487,-0.09067849062264213,0.5788000000000001,-0.2575901578236602,-0.7799410561295557
3.004,0.2980608053656845,-0.5189503889199012,0.25017979425702724,0.09678471115245543,-0.09239097164663465,0.5787999999999999,-0.25781573110484696,-0.7800850467349554
3.0060000000000002,0.29825437427170026,-0.5191351711093859,0.25020092646814424,0.09678445300786326,-0.09239109474232554,0.5787999999999998,-0.25804134541886214,-0.7802289967999096
3.008,0.2984479431526746,-0.5193199533108179,0.25018281867926656,0.09678444048716311,-0.09239110071598886,0.5788000000000001,-0.2582670001471859,-0.78037290647445
3.0100000000000002,0.2986308637291392,-0.5195103972719683,0.2501417693628123,0.09146028823231621,-0.09522198057519789,0.5788000000000001,-0.25849856179306197,-0.7805222327508747
3.012,0.29880479406183785,-0.5197054938678204,0.250075116286345,0.08696516634930881,-0.09754829792604129,0.5787999999999999,-0.25873506301085775,-0.780675924724783
3.0140000000000002,0.2989643850274831,-0.5199189135130159,0.2500094739958852,0.07979548282264974,-0.10670982259775043,0.5788,-0.25899428461152807,-0.7808435424145037
3.016,0.2991239746429545,-0.5201439899682607,0.2499162047265736,0.07979480773567825,-0.11253822762239027,0.5787999999999999,-0.2592628989611489,-0.7810250809753725
3.0180000000000002,0.2992835640636914,-0.5203769488056601,0.24979154809714535,0.07979471036845548,-0.11647941869966746,0.5788000000000001,-0.2595379272811647,-0.7812159703301556
3.02,0.29944315321213044,-0.5206099077734193,0.24962765146772717,0.07979457421953756,-0.11647948387958706,0.5788000000000001,-0.25981305797865384,-0.7814067575681848
3.0220000000000002,0.29962534826227183,-0.5208949676945379,0.24949900871467764,0.09109752507068192,-0.14252996055929174,0.5788,-0.26014135949324557,-0.7816485758958303
3.024,0.2998861785903264,-0.5211524626215892,0.24947057892768906,0.1304151640272865,-0.12874746352566604,0.5788,-0.2604326094433752,-0.7818723157998032
3.0260000000000002,0.30013002913065173,-0.521445446362919,0.24946309673045555,0.12192527016265974,-0.14649187066491873,0.5788,-0.2607649402514351,-0.7821259524744029
3.028,0.30037103396724263,-0.5217738979836075,0.24949924262082898,0.12050241829544513,-0.16422581034425277,0.5788,-0.261135730266707,-0.782412065700508
3.0300000000000002,0.30060352604572854,-0.5221171497615577,0.2495268783838249,0.11624603924295929,-0.17162588897507428,0.5788,-0.2615265686970116,-0.7827077308261037
3.032,0.3008272915408596,-0.5224803898408981,0.2495884054105642,0.11188274756551747,-0.18162003967019144,0.5788,-0.26193421528221345,-0.7830265643995826
3.0340000000000003,0.3010420722790197,-0.5228436341561343,0.24961967498753315,0.10739036908004808,-0.1816221576181098,0.5787999999999999,-0.2623455818719013,-0.7833416864403673
3.036,0.3012496298261349,-0.5232068786998584,0.24961892748951134,0.1037787735576016,-0.18162227186204533,0.5788000000000001,-0.26275993297399364,-0.7836538244257232
3.0380000000000003,0.30150294920488235,-0.5235133198395379,0.24976004228551985,0.12665968937371405,-0.15322056983971805,0.5788000000000001,-0.26311001145328544,-0.7839166282257903
3.04,0.3017562763699158,-0.5238197572000846,0.24986191708697783,0.12666358251671841,-0.15321868027332516,0.5788,-0.2634601519741325,-0.7841793624260367
3.0420000000000003,0.3020096039136631,-0.5241261943766505,0.2499245518885425,0.1266637718736555,-0.15321858828298096,0.5788000000000001,-0.26381035057556157,-0.7844420381777395
3.044,0.30225007830069983,-0.5244353103415985,0.2499634722208472,0.12023719351837335,-0.15455798247399163,0.5788000000000001,-0.2641666939900428,-0.7847039266931543
3.0460000000000003,0.30248023387171713,-0.5247472136819912,0.24997625519406208,0.11507778550865688,-0.15595167019631095,0.5788000000000001,-0.2645281363142874,-0.784966291049695
3.048,0.3027035269646561,-0.5250722854392997,0.24996987376661567,0.11164654646947018,-0.16253587865430658,0.5788,-0.26489652678434605,-0.7852480440942534
3.0500000000000003,0.3029011448716625,-0.5253993190827602,0.24997358232589817,0.09880895350319593,-0.16351682173022924,0.5788,-0.2652713582431549,-0.7855272799223654
3.052,0.3031441920521501,-0.5256796986597754,0.25003455575084044,0.12152359024380469,-0.14018978850762434,0.5787999999999999,-0.2655825981776662,-0.7857767991418845
3.0540000000000003,0.3033652293033394,-0.5259640172152971,0.25010211720129133,0.11051862559466637,-0.1421592777608246,0.5788,-0.265911425711331,-0.7860166087192632
